Graph1;Graph2;Cout;Temps(ms)
AP1_0016;MP1_0101;4.0;4.0
AP1_0016;MP1_0102;0.0;3.0
AP1_0016;MP1_0103;4.0;3.0
AP1_0016;MP1_0104;4.0;4.0
AP1_0016;MP1_0105;4.0;4.0
AP1_0016;MP1_0106;4.0;3.0
AP1_0016;MP1_0107;4.0;4.0
AP1_0016;MP1_0108;4.0;4.0
AP1_0016;MP1_0109;4.0;4.0
AP1_0016;MP1_0110;4.0;3.0
AP1_0016;MP1_0111;4.0;4.0
AP1_0016;MP1_0112;4.0;4.0
AP1_0016;MP1_0113;4.0;3.0
AP1_0016;MP1_0114;4.0;4.0
AP1_0016;MP1_0115;4.0;5.0
AP1_0016;MP1_0116;4.0;4.0
AP1_0016;MP1_0117;4.0;3.0
AP1_0016;MP1_0118;4.0;6.0
AP1_0016;MP1_0119;4.0;3.0
AP1_0016;MP1_0120;4.0;4.0
AP1_0016;MP1_0121;4.0;4.0
AP1_0016;MP1_0122;4.0;4.0
AP1_0016;MP1_0123;4.0;5.0
AP1_0016;MP1_0124;4.0;3.0
AP1_0016;MP1_0125;4.0;4.0
AP1_0016;MP1_0126;4.0;4.0
AP1_0016;MP1_0127;4.0;3.0
AP1_0016;MP1_0128;1.0;4.0
AP1_0016;MP1_0129;4.0;4.0
AP1_0016;MP1_0130;4.0;4.0
AP1_0016;MP1_0131;4.0;4.0
AP1_0016;MP1_0132;4.0;3.0
AP1_0016;MP1_0133;4.0;5.0
AP1_0016;MP1_0134;4.0;4.0
AP1_0016;MP1_0135;4.0;3.0
AP1_0016;MP1_0136;4.0;4.0
AP1_0016;MP1_0137;4.0;4.0
AP1_0016;MP1_0138;4.0;5.0
AP1_0016;MP1_0139;4.0;4.0
AP1_0016;MP1_0140;4.0;3.0
AP1_0016;MP1_0141;4.0;6.0
AP1_0016;MP1_0142;4.0;4.0
AP1_0016;MP1_0143;4.0;4.0
AP1_0016;MP1_0144;4.0;4.0
AP1_0016;MP1_0145;4.0;4.0
AP1_0016;MP1_0146;4.0;4.0
AP1_0016;MP1_0147;4.0;4.0
AP1_0016;MP1_0148;4.0;4.0
AP1_0016;MP1_0149;4.0;3.0
AP1_0016;NP1_0000;5.0;3.0
AP1_0016;NP1_0001;4.0;4.0
AP1_0016;NP1_0002;5.0;3.0
AP1_0016;NP1_0003;4.0;4.0
AP1_0016;NP1_0004;4.0;5.0
AP1_0016;NP1_0005;4.0;3.0
AP1_0016;NP1_0006;4.0;4.0
AP1_0016;NP1_0007;4.0;3.0
AP1_0016;NP1_0008;4.0;4.0
AP1_0016;NP1_0009;4.0;4.0
AP1_0016;NP1_0010;4.0;4.0
AP1_0016;NP1_0011;4.0;3.0
AP1_0016;NP1_0012;4.0;4.0
AP1_0016;NP1_0013;4.0;3.0
AP1_0016;NP1_0014;4.0;4.0
AP1_0016;NP1_0015;4.0;4.0
AP1_0016;NP1_0016;4.0;3.0
AP1_0016;NP1_0017;5.0;3.0
AP1_0016;NP1_0018;4.0;4.0
AP1_0016;NP1_0019;4.0;3.0
AP1_0016;NP1_0020;5.0;4.0
AP1_0016;NP1_0021;4.0;3.0
AP1_0016;NP1_0022;4.0;5.0
AP1_0016;NP1_0023;5.0;3.0
AP1_0016;NP1_0024;4.0;4.0
AP1_0016;NP1_0025;4.0;3.0
AP1_0016;NP1_0026;4.0;4.0
AP1_0016;NP1_0027;4.0;3.0
AP1_0016;NP1_0028;5.0;4.0
AP1_0016;NP1_0029;4.0;4.0
AP1_0016;NP1_0030;4.0;3.0
AP1_0016;NP1_0031;4.0;4.0
AP1_0016;NP1_0032;4.0;4.0
AP1_0016;NP1_0033;4.0;4.0
AP1_0016;NP1_0034;4.0;3.0
AP1_0016;NP1_0035;5.0;3.0
AP1_0016;NP1_0036;4.0;4.0
AP1_0016;NP1_0037;5.0;3.0
AP1_0016;NP1_0038;4.0;4.0
AP1_0016;NP1_0039;4.0;3.0
AP1_0016;NP1_0040;4.0;4.0
AP1_0016;NP1_0041;4.0;4.0
AP1_0016;NP1_0042;4.0;6.0
AP1_0016;NP1_0043;4.0;4.0
AP1_0016;NP1_0044;4.0;4.0
AP1_0016;NP1_0045;4.0;3.0
AP1_0016;NP1_0046;5.0;3.0
AP1_0016;NP1_0047;5.0;4.0
AP1_0016;NP1_0048;4.0;3.0
AP1_0016;NP1_0049;4.0;4.0
AP1_0016;NP1_0050;4.0;4.0
AP1_0016;NP1_0051;4.0;4.0
AP1_0016;NP1_0052;4.0;4.0
AP1_0016;NP1_0053;5.0;3.0
AP1_0016;NP1_0054;4.0;4.0
AP1_0016;NP1_0055;4.0;4.0
AP1_0016;NP1_0056;5.0;3.0
AP1_0016;NP1_0057;4.0;3.0
AP1_0016;NP1_0058;4.0;4.0
AP1_0016;NP1_0059;4.0;4.0
AP1_0016;NP1_0060;4.0;4.0
AP1_0016;NP1_0061;4.0;3.0
AP1_0016;NP1_0062;4.0;3.0
AP1_0016;NP1_0063;5.0;3.0
AP1_0016;NP1_0064;4.0;3.0
AP1_0016;NP1_0065;4.0;4.0
AP1_0016;NP1_0066;4.0;4.0
AP1_0016;NP1_0067;4.0;4.0
AP1_0016;NP1_0068;4.0;5.0
AP1_0016;NP1_0069;4.0;5.0
AP1_0016;NP1_0070;5.0;3.0
AP1_0016;NP1_0071;4.0;4.0
AP1_0016;NP1_0072;4.0;3.0
AP1_0016;NP1_0073;4.0;4.0
AP1_0016;NP1_0074;4.0;4.0
AP1_0016;NP1_0075;4.0;4.0
AP1_0016;NP1_0076;4.0;4.0
AP1_0016;NP1_0077;4.0;4.0
AP1_0016;NP1_0078;4.0;4.0
AP1_0016;NP1_0079;4.0;6.0
AP1_0016;NP1_0080;5.0;3.0
AP1_0016;NP1_0081;4.0;4.0
AP1_0016;NP1_0082;5.0;3.0
AP1_0016;NP1_0083;3.0;3.0
AP1_0016;NP1_0084;4.0;4.0
AP1_0016;NP1_0085;4.0;4.0
AP1_0016;NP1_0086;4.0;4.0
AP1_0016;NP1_0087;5.0;3.0
AP1_0016;NP1_0088;4.0;4.0
AP1_0016;NP1_0089;4.0;4.0
AP1_0016;NP1_0090;4.0;4.0
AP1_0016;NP1_0091;5.0;3.0
AP1_0016;NP1_0092;4.0;4.0
AP1_0016;NP1_0093;4.0;4.0
AP1_0016;NP1_0094;4.0;4.0
AP1_0016;NP1_0095;4.0;3.0
AP1_0016;NP1_0096;4.0;4.0
AP1_0016;NP1_0097;4.0;4.0
AP1_0016;NP1_0098;4.0;3.0
AP1_0016;NP1_0099;4.0;4.0
AP1_0016;NP1_0100;4.0;4.0
AP1_0016;NP1_0101;4.0;4.0
AP1_0016;NP1_0102;4.0;5.0
AP1_0016;NP1_0103;5.0;3.0
AP1_0016;NP1_0104;5.0;3.0
AP1_0016;NP1_0105;4.0;5.0
AP1_0016;NP1_0106;4.0;4.0
AP1_0016;NP1_0107;4.0;4.0
AP1_0016;NP1_0108;4.0;4.0
AP1_0016;NP1_0109;4.0;3.0
AP1_0016;NP1_0110;4.0;4.0
AP1_0016;NP1_0111;4.0;4.0
AP1_0016;NP1_0112;4.0;4.0
AP1_0016;NP1_0113;5.0;4.0
AP1_0016;NP1_0114;4.0;4.0
AP1_0016;NP1_0115;3.0;4.0
AP1_0016;NP1_0116;4.0;5.0
AP1_0016;NP1_0117;4.0;4.0
AP1_0016;NP1_0118;4.0;4.0
AP1_0016;NP1_0119;5.0;4.0
AP1_0016;NP1_0120;4.0;4.0
AP1_0016;NP1_0121;4.0;3.0
AP1_0016;NP1_0122;4.0;5.0
AP1_0016;NP1_0123;4.0;4.0
AP1_0016;NP1_0124;4.0;4.0
AP1_0016;NP1_0125;4.0;3.0
AP1_0016;NP1_0126;4.0;3.0
AP1_0016;NP1_0127;5.0;4.0
AP1_0016;NP1_0128;4.0;3.0
AP1_0016;NP1_0129;4.0;5.0
AP1_0016;NP1_0130;4.0;4.0
AP1_0016;NP1_0131;4.0;4.0
AP1_0016;NP1_0132;4.0;5.0
AP1_0016;NP1_0133;4.0;4.0
AP1_0016;NP1_0134;4.0;4.0
AP1_0016;NP1_0135;4.0;4.0
AP1_0016;NP1_0136;3.0;4.0
AP1_0016;NP1_0137;4.0;3.0
AP1_0016;NP1_0138;4.0;4.0
AP1_0016;NP1_0139;4.0;4.0
AP1_0016;NP1_0140;3.0;4.0
AP1_0016;NP1_0141;4.0;4.0
AP1_0016;NP1_0142;4.0;4.0
AP1_0016;NP1_0143;4.0;4.0
AP1_0016;NP1_0144;4.0;4.0
AP1_0016;NP1_0145;4.0;5.0
AP1_0016;NP1_0146;4.0;3.0
AP1_0016;NP1_0147;4.0;4.0
AP1_0016;NP1_0148;5.0;3.0
AP1_0016;NP1_0149;4.0;5.0
AP1_0016;TP1_0000;4.0;10.0
AP1_0016;TP1_0001;4.0;4.0
AP1_0016;TP1_0002;4.0;4.0
AP1_0016;TP1_0003;4.0;4.0
AP1_0016;TP1_0004;4.0;4.0
AP1_0016;TP1_0005;5.0;6.0
AP1_0016;TP1_0006;5.0;6.0
AP1_0016;TP1_0007;4.0;5.0
AP1_0016;TP1_0008;4.0;3.0
AP1_0016;TP1_0009;4.0;4.0
AP1_0016;TP1_0010;4.0;4.0
AP1_0016;TP1_0011;4.0;4.0
AP1_0016;TP1_0012;5.0;10.0
AP1_0016;TP1_0013;3.0;4.0
AP1_0016;TP1_0014;4.0;4.0
AP1_0016;TP1_0015;4.0;4.0
AP1_0016;TP1_0016;4.0;4.0
AP1_0016;TP1_0017;4.0;10.0
AP1_0016;TP1_0018;4.0;5.0
AP1_0016;TP1_0019;4.0;5.0
AP1_0016;TP1_0020;4.0;4.0
AP1_0016;TP1_0021;4.0;7.0
AP1_0016;TP1_0022;4.0;4.0
AP1_0016;TP1_0023;4.0;4.0
AP1_0016;TP1_0024;5.0;7.0
AP1_0016;TP1_0025;4.0;4.0
AP1_0016;TP1_0026;4.0;5.0
AP1_0016;TP1_0027;4.0;4.0
AP1_0016;TP1_0028;4.0;6.0
AP1_0016;TP1_0029;4.0;4.0
AP1_0016;TP1_0030;4.0;7.0
AP1_0016;TP1_0031;5.0;7.0
AP1_0016;TP1_0032;4.0;4.0
AP1_0016;TP1_0033;4.0;4.0
AP1_0016;TP1_0034;3.0;4.0
AP1_0016;TP1_0035;4.0;6.0
AP1_0016;TP1_0036;4.0;4.0
AP1_0016;TP1_0037;5.0;7.0
AP1_0016;TP1_0038;4.0;5.0
AP1_0016;TP1_0039;4.0;4.0
AP1_0016;TP1_0040;4.0;5.0
AP1_0016;TP1_0041;4.0;4.0
AP1_0016;TP1_0042;4.0;4.0
AP1_0016;TP1_0043;4.0;5.0
AP1_0016;TP1_0044;4.0;7.0
AP1_0016;TP1_0045;4.0;5.0
AP1_0016;TP1_0046;4.0;4.0
AP1_0016;TP1_0047;4.0;5.0
AP1_0016;TP1_0048;3.0;6.0
AP1_0016;TP1_0049;4.0;4.0
AP1_0016;TP1_0050;4.0;5.0
AP1_0016;TP1_0051;4.0;4.0
AP1_0016;TP1_0052;4.0;8.0
AP1_0016;TP1_0053;4.0;5.0
AP1_0016;TP1_0054;4.0;4.0
AP1_0016;TP1_0055;4.0;4.0
AP1_0016;TP1_0056;5.0;7.0
AP1_0016;TP1_0057;4.0;9.0
AP1_0016;TP1_0058;4.0;4.0
AP1_0016;TP1_0059;4.0;5.0
AP1_0016;TP1_0060;4.0;7.0
AP1_0016;TP1_0061;5.0;8.0
AP1_0016;TP1_0062;4.0;4.0
AP1_0016;TP1_0063;4.0;4.0
AP1_0016;TP1_0064;4.0;5.0
AP1_0016;TP1_0065;4.0;4.0
AP1_0016;TP1_0066;4.0;4.0
AP1_0016;TP1_0067;5.0;7.0
AP1_0016;TP1_0068;4.0;5.0
AP1_0016;TP1_0069;5.0;10.0
AP1_0016;TP1_0070;4.0;5.0
AP1_0016;TP1_0071;4.0;8.0
AP1_0016;TP1_0072;4.0;4.0
AP1_0016;TP1_0073;4.0;5.0
AP1_0016;TP1_0074;5.0;4.0
AP1_0016;TP1_0075;4.0;5.0
AP1_0016;TP1_0076;4.0;4.0
AP1_0016;TP1_0077;5.0;7.0
AP1_0016;TP1_0078;4.0;5.0
AP1_0016;TP1_0079;4.0;4.0
AP1_0016;TP1_0080;4.0;5.0
AP1_0016;TP1_0081;4.0;5.0
AP1_0016;TP1_0082;4.0;5.0
AP1_0016;TP1_0083;4.0;8.0
AP1_0016;TP1_0084;4.0;4.0
AP1_0016;TP1_0085;4.0;6.0
AP1_0016;TP1_0086;4.0;4.0
AP1_0016;TP1_0087;4.0;5.0
AP1_0016;TP1_0088;4.0;5.0
AP1_0016;TP1_0089;4.0;4.0
AP1_0016;TP1_0090;4.0;4.0
AP1_0016;TP1_0091;4.0;6.0
AP1_0016;TP1_0092;4.0;7.0
AP1_0016;TP1_0093;5.0;8.0
AP1_0016;TP1_0094;4.0;7.0
AP1_0016;TP1_0095;4.0;4.0
AP1_0016;TP1_0096;4.0;5.0
AP1_0016;TP1_0097;4.0;4.0
AP1_0016;TP1_0098;4.0;4.0
AP1_0016;TP1_0099;4.0;5.0
AP1_0016;TP1_0100;4.0;5.0
AP1_0016;TP1_0101;4.0;5.0
AP1_0016;TP1_0102;4.0;5.0
AP1_0016;TP1_0103;4.0;4.0
AP1_0016;TP1_0104;5.0;7.0
AP1_0016;TP1_0105;4.0;4.0
AP1_0016;TP1_0106;4.0;4.0
AP1_0016;TP1_0107;4.0;4.0
AP1_0016;TP1_0108;3.0;4.0
AP1_0016;TP1_0109;5.0;8.0
AP1_0016;TP1_0110;4.0;5.0
AP1_0016;TP1_0111;4.0;5.0
AP1_0016;TP1_0112;4.0;4.0
AP1_0016;TP1_0113;4.0;5.0
AP1_0016;TP1_0114;5.0;8.0
AP1_0016;TP1_0115;4.0;5.0
AP1_0016;TP1_0116;4.0;4.0
AP1_0016;TP1_0117;4.0;5.0
AP1_0016;TP1_0118;4.0;7.0
AP1_0016;TP1_0119;4.0;5.0
AP1_0016;TP1_0120;4.0;4.0
AP1_0016;TP1_0121;4.0;5.0
AP1_0016;TP1_0122;4.0;7.0
AP1_0016;TP1_0123;4.0;8.0
AP1_0016;TP1_0124;4.0;5.0
AP1_0016;TP1_0125;4.0;4.0
AP1_0016;TP1_0126;4.0;5.0
AP1_0016;TP1_0127;4.0;8.0
AP1_0016;TP1_0128;5.0;8.0
AP1_0016;TP1_0129;3.0;9.0
AP1_0016;TP1_0130;4.0;5.0
AP1_0016;TP1_0131;4.0;5.0
AP1_0016;TP1_0132;4.0;5.0
AP1_0016;TP1_0133;4.0;4.0
AP1_0016;TP1_0134;4.0;5.0
AP1_0016;TP1_0135;4.0;5.0
AP1_0016;TP1_0136;4.0;4.0
AP1_0016;TP1_0137;4.0;5.0
AP1_0016;TP1_0138;4.0;5.0
AP1_0016;TP1_0139;4.0;5.0
AP1_0016;TP1_0140;4.0;7.0
AP1_0016;TP1_0141;5.0;7.0
AP1_0016;TP1_0142;4.0;5.0
AP1_0016;TP1_0143;4.0;5.0
AP1_0016;TP1_0144;4.0;7.0
AP1_0016;TP1_0145;4.0;6.0
AP1_0016;TP1_0146;4.0;8.0
AP1_0016;TP1_0147;3.0;6.0
AP1_0016;TP1_0148;5.0;8.0
AP1_0016;TP1_0149;4.0;8.0
AP1_0016;VP1_0000;3.0;4.0
AP1_0016;VP1_0001;3.0;5.0
AP1_0016;VP1_0002;3.0;5.0
AP1_0016;VP1_0003;3.0;4.0
AP1_0016;VP1_0004;4.0;3.0
AP1_0016;VP1_0005;4.0;5.0
AP1_0016;VP1_0006;4.0;4.0
AP1_0016;VP1_0007;4.0;4.0
AP1_0016;VP1_0008;4.0;5.0
AP1_0016;VP1_0009;4.0;5.0
AP1_0016;VP1_0010;3.0;4.0
AP1_0016;VP1_0011;4.0;5.0
AP1_0016;VP1_0012;3.0;5.0
AP1_0016;VP1_0013;4.0;4.0
AP1_0016;VP1_0014;4.0;5.0
AP1_0016;VP1_0015;4.0;4.0
AP1_0016;VP1_0016;3.0;5.0
AP1_0016;VP1_0017;4.0;3.0
AP1_0016;VP1_0018;4.0;5.0
AP1_0016;VP1_0019;3.0;6.0
AP1_0016;VP1_0020;4.0;5.0
AP1_0016;VP1_0021;3.0;4.0
AP1_0016;VP1_0022;3.0;5.0
AP1_0016;VP1_0023;3.0;4.0
AP1_0016;VP1_0024;4.0;4.0
AP1_0016;VP1_0025;4.0;4.0
AP1_0016;VP1_0026;4.0;4.0
AP1_0016;VP1_0027;3.0;4.0
AP1_0016;VP1_0028;3.0;4.0
AP1_0016;VP1_0029;3.0;5.0
AP1_0016;VP1_0030;3.0;5.0
AP1_0016;VP1_0031;3.0;4.0
AP1_0016;VP1_0032;4.0;5.0
AP1_0016;VP1_0033;4.0;3.0
AP1_0016;VP1_0034;3.0;5.0
AP1_0016;VP1_0035;3.0;4.0
AP1_0016;VP1_0036;3.0;5.0
AP1_0016;VP1_0037;4.0;5.0
AP1_0016;VP1_0038;4.0;3.0
AP1_0016;VP1_0039;4.0;5.0
AP1_0016;VP1_0040;4.0;5.0
AP1_0016;VP1_0041;4.0;5.0
AP1_0016;VP1_0042;3.0;5.0
AP1_0016;VP1_0043;3.0;4.0
AP1_0016;VP1_0044;4.0;6.0
AP1_0016;VP1_0045;4.0;4.0
AP1_0016;VP1_0046;3.0;5.0
AP1_0016;VP1_0047;3.0;5.0
AP1_0016;VP1_0048;3.0;5.0
AP1_0016;VP1_0049;4.0;4.0
AP1_0016;VP1_0050;4.0;5.0
AP1_0016;VP1_0051;3.0;5.0
AP1_0016;VP1_0052;4.0;6.0
AP1_0016;VP1_0053;4.0;5.0
AP1_0016;VP1_0054;4.0;4.0
AP1_0016;VP1_0055;4.0;4.0
AP1_0016;VP1_0056;4.0;5.0
AP1_0016;VP1_0057;4.0;4.0
AP1_0016;VP1_0058;3.0;4.0
AP1_0016;VP1_0059;3.0;5.0
AP1_0016;VP1_0060;3.0;4.0
AP1_0016;VP1_0061;4.0;5.0
AP1_0016;VP1_0062;4.0;5.0
AP1_0016;VP1_0063;4.0;4.0
AP1_0016;VP1_0064;4.0;4.0
AP1_0016;VP1_0065;3.0;5.0
AP1_0016;VP1_0066;4.0;4.0
AP1_0016;VP1_0067;4.0;4.0
AP1_0016;VP1_0068;4.0;3.0
AP1_0016;VP1_0069;3.0;5.0
AP1_0016;VP1_0070;3.0;5.0
AP1_0016;VP1_0071;4.0;5.0
AP1_0016;VP1_0072;3.0;5.0
AP1_0016;VP1_0073;4.0;3.0
AP1_0016;VP1_0074;4.0;5.0
AP1_0016;VP1_0075;4.0;5.0
AP1_0016;VP1_0076;3.0;4.0
AP1_0016;VP1_0077;3.0;5.0
AP1_0016;VP1_0078;3.0;4.0
AP1_0016;VP1_0079;4.0;4.0
AP1_0016;VP1_0080;4.0;4.0
AP1_0016;VP1_0081;3.0;4.0
AP1_0016;VP1_0082;4.0;5.0
AP1_0016;VP1_0083;4.0;5.0
AP1_0016;VP1_0084;4.0;3.0
AP1_0016;VP1_0085;4.0;7.0
AP1_0016;VP1_0086;4.0;5.0
AP1_0016;VP1_0087;3.0;4.0
AP1_0016;VP1_0088;3.0;4.0
AP1_0016;VP1_0089;4.0;5.0
AP1_0016;VP1_0090;3.0;5.0
AP1_0016;VP1_0091;3.0;5.0
AP1_0016;VP1_0092;4.0;5.0
AP1_0016;VP1_0093;3.0;4.0
AP1_0016;VP1_0094;3.0;4.0
AP1_0016;VP1_0095;4.0;5.0
AP1_0016;VP1_0096;4.0;4.0
AP1_0016;VP1_0097;3.0;5.0
AP1_0016;VP1_0098;4.0;4.0
AP1_0016;VP1_0099;4.0;3.0
AP1_0016;VP1_0100;3.0;5.0
AP1_0016;VP1_0101;4.0;4.0
AP1_0016;VP1_0102;4.0;5.0
AP1_0016;VP1_0103;3.0;2.0
AP1_0016;VP1_0104;4.0;5.0
AP1_0016;VP1_0105;4.0;3.0
AP1_0016;VP1_0106;4.0;5.0
AP1_0016;VP1_0107;4.0;3.0
AP1_0016;VP1_0108;3.0;5.0
AP1_0016;VP1_0109;3.0;5.0
AP1_0016;VP1_0110;4.0;6.0
AP1_0016;VP1_0111;4.0;3.0
AP1_0016;VP1_0112;3.0;5.0
AP1_0016;VP1_0113;3.0;5.0
AP1_0016;VP1_0114;3.0;4.0
AP1_0016;VP1_0115;3.0;5.0
AP1_0016;VP1_0116;3.0;5.0
AP1_0016;VP1_0117;3.0;5.0
AP1_0016;VP1_0118;4.0;4.0
AP1_0016;VP1_0119;4.0;5.0
AP1_0016;VP1_0120;4.0;4.0
AP1_0016;VP1_0121;3.0;5.0
AP1_0016;VP1_0122;4.0;3.0
AP1_0016;VP1_0123;4.0;4.0
AP1_0016;VP1_0124;3.0;5.0
AP1_0016;VP1_0125;4.0;4.0
AP1_0016;VP1_0126;4.0;4.0
AP1_0016;VP1_0127;3.0;4.0
AP1_0016;VP1_0128;4.0;5.0
AP1_0016;VP1_0129;4.0;5.0
AP1_0016;VP1_0130;3.0;5.0
AP1_0016;VP1_0131;4.0;5.0
AP1_0016;VP1_0132;3.0;5.0
AP1_0016;VP1_0133;3.0;5.0
AP1_0016;VP1_0134;4.0;5.0
AP1_0016;VP1_0135;4.0;4.0
AP1_0016;VP1_0136;3.0;5.0
AP1_0016;VP1_0137;4.0;5.0
AP1_0016;VP1_0138;3.0;5.0
AP1_0016;VP1_0139;3.0;5.0
AP1_0016;VP1_0140;4.0;6.0
AP1_0016;VP1_0141;3.0;5.0
AP1_0016;VP1_0142;3.0;5.0
AP1_0016;VP1_0143;4.0;3.0
AP1_0016;VP1_0144;4.0;6.0
AP1_0016;VP1_0145;4.0;5.0
AP1_0016;VP1_0146;4.0;4.0
AP1_0016;VP1_0147;3.0;6.0
AP1_0016;VP1_0148;3.0;5.0
AP1_0016;VP1_0149;4.0;5.0
AP1_0016;WP1_0000;4.0;15.0
AP1_0016;WP1_0001;4.0;6.0
AP1_0016;WP1_0002;4.0;5.0
AP1_0016;WP1_0003;4.0;6.0
AP1_0016;WP1_0004;4.0;6.0
AP1_0016;WP1_0005;4.0;6.0
AP1_0016;WP1_0006;4.0;5.0
AP1_0016;WP1_0007;4.0;6.0
AP1_0016;WP1_0008;4.0;5.0
AP1_0016;WP1_0009;4.0;6.0
AP1_0016;WP1_0010;4.0;6.0
AP1_0016;WP1_0011;3.0;6.0
AP1_0016;WP1_0012;4.0;7.0
AP1_0016;WP1_0013;4.0;5.0
AP1_0016;WP1_0014;4.0;6.0
AP1_0016;WP1_0015;4.0;5.0
AP1_0016;WP1_0016;4.0;6.0
AP1_0016;WP1_0017;4.0;6.0
AP1_0016;WP1_0018;4.0;5.0
AP1_0016;WP1_0019;4.0;6.0
AP1_0016;WP1_0020;4.0;5.0
AP1_0016;WP1_0021;4.0;6.0
AP1_0016;WP1_0022;4.0;6.0
AP1_0016;WP1_0023;3.0;5.0
AP1_0016;WP1_0024;4.0;5.0
AP1_0016;WP1_0025;4.0;5.0
AP1_0016;WP1_0026;4.0;7.0
AP1_0016;WP1_0027;3.0;7.0
AP1_0016;WP1_0028;3.0;6.0
AP1_0016;WP1_0029;4.0;6.0
AP1_0016;WP1_0030;4.0;6.0
AP1_0016;WP1_0031;4.0;6.0
AP1_0016;WP1_0032;4.0;6.0
AP1_0016;WP1_0033;4.0;6.0
AP1_0016;WP1_0034;4.0;6.0
AP1_0016;WP1_0035;3.0;5.0
AP1_0016;WP1_0036;4.0;6.0
AP1_0016;WP1_0037;4.0;6.0
AP1_0016;WP1_0038;4.0;6.0
AP1_0016;WP1_0039;4.0;5.0
AP1_0016;WP1_0040;4.0;6.0
AP1_0016;WP1_0041;4.0;6.0
AP1_0016;WP1_0042;4.0;6.0
AP1_0016;WP1_0043;4.0;9.0
AP1_0016;WP1_0044;4.0;6.0
AP1_0016;WP1_0045;3.0;10.0
AP1_0016;WP1_0046;3.0;8.0
AP1_0016;WP1_0047;4.0;7.0
AP1_0016;WP1_0048;4.0;6.0
AP1_0016;WP1_0049;4.0;10.0
AP1_0016;WP1_0050;4.0;7.0
AP1_0016;WP1_0051;4.0;5.0
AP1_0016;WP1_0052;4.0;4.0
AP1_0016;WP1_0053;4.0;6.0
AP1_0016;WP1_0054;4.0;5.0
AP1_0016;WP1_0055;4.0;6.0
AP1_0016;WP1_0056;3.0;6.0
AP1_0016;WP1_0057;3.0;5.0
AP1_0016;WP1_0058;4.0;5.0
AP1_0016;WP1_0059;4.0;6.0
AP1_0016;WP1_0060;4.0;5.0
AP1_0016;WP1_0061;4.0;8.0
AP1_0016;WP1_0062;4.0;6.0
AP1_0016;WP1_0063;4.0;5.0
AP1_0016;WP1_0064;4.0;6.0
AP1_0016;WP1_0065;4.0;5.0
AP1_0016;WP1_0066;4.0;6.0
AP1_0016;WP1_0067;4.0;6.0
AP1_0016;WP1_0068;4.0;5.0
AP1_0016;WP1_0069;4.0;5.0
AP1_0016;WP1_0070;4.0;6.0
AP1_0016;WP1_0071;4.0;6.0
AP1_0016;WP1_0072;4.0;6.0
AP1_0016;WP1_0073;4.0;5.0
AP1_0016;WP1_0074;4.0;5.0
AP1_0016;WP1_0075;4.0;8.0
AP1_0016;WP1_0076;4.0;5.0
AP1_0016;WP1_0077;4.0;6.0
AP1_0016;WP1_0078;4.0;5.0
AP1_0016;WP1_0079;4.0;5.0
AP1_0016;WP1_0080;4.0;6.0
AP1_0016;WP1_0081;4.0;5.0
AP1_0016;WP1_0082;4.0;6.0
AP1_0016;WP1_0083;4.0;5.0
AP1_0016;WP1_0084;4.0;5.0
AP1_0016;WP1_0085;5.0;9.0
AP1_0016;WP1_0086;4.0;5.0
AP1_0016;WP1_0087;4.0;5.0
AP1_0016;WP1_0088;3.0;7.0
AP1_0016;WP1_0089;4.0;5.0
AP1_0016;WP1_0090;4.0;9.0
AP1_0016;WP1_0091;4.0;6.0
AP1_0016;WP1_0092;4.0;6.0
AP1_0016;WP1_0093;4.0;5.0
AP1_0016;WP1_0094;4.0;5.0
AP1_0016;WP1_0095;4.0;6.0
AP1_0016;WP1_0096;4.0;5.0
AP1_0016;WP1_0097;3.0;10.0
AP1_0016;WP1_0098;4.0;5.0
AP1_0016;WP1_0099;4.0;10.0
AP1_0016;WP1_0100;4.0;5.0
AP1_0016;WP1_0101;4.0;6.0
AP1_0016;WP1_0102;4.0;6.0
AP1_0016;WP1_0103;4.0;5.0
AP1_0016;WP1_0104;4.0;5.0
AP1_0016;WP1_0105;4.0;6.0
AP1_0016;WP1_0106;4.0;5.0
AP1_0016;WP1_0107;4.0;6.0
AP1_0016;WP1_0108;4.0;5.0
AP1_0016;WP1_0109;4.0;6.0
AP1_0016;WP1_0110;4.0;5.0
AP1_0016;WP1_0111;4.0;6.0
AP1_0016;WP1_0112;4.0;6.0
AP1_0016;WP1_0113;4.0;5.0
AP1_0016;WP1_0114;4.0;6.0
AP1_0016;WP1_0115;4.0;6.0
AP1_0016;WP1_0116;4.0;5.0
AP1_0016;WP1_0117;4.0;5.0
AP1_0016;WP1_0118;4.0;6.0
AP1_0016;WP1_0119;4.0;5.0
AP1_0016;WP1_0120;4.0;6.0
AP1_0016;WP1_0121;4.0;5.0
AP1_0016;WP1_0122;4.0;5.0
AP1_0016;WP1_0123;4.0;9.0
AP1_0016;WP1_0124;4.0;7.0
AP1_0016;WP1_0125;4.0;6.0
AP1_0016;WP1_0126;4.0;5.0
AP1_0016;WP1_0127;4.0;9.0
AP1_0016;WP1_0128;4.0;6.0
AP1_0016;WP1_0129;4.0;6.0
AP1_0016;WP1_0130;4.0;5.0
AP1_0016;WP1_0131;3.0;7.0
AP1_0016;WP1_0132;4.0;5.0
AP1_0016;WP1_0133;4.0;6.0
AP1_0016;WP1_0134;4.0;13.0
AP1_0016;WP1_0135;4.0;7.0
